ScatID,Obs,Date,Month,Site,Location,Latitude,Longitude,% Certain,Weather,Hormone_Quality,Notes,Individual_ID,Species_ID,,,,,,,,,ScatID,,,,,,,,,,,,
SE577,sk,9/20/21,9,Sand Point Golf,Seattle,47.6843,-122.26964,100,Partly Cloudy,,"wet, had poured the night before, cloth",CoyoteM26,,,,,,,,,,588,,,,,,,,,,,,
SE578,sk,9/20/21,9,Sand Point Golf,Seattle,47.6843,-122.26964,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM23,,,,,,,,,,589,,,,,,,,,,,,
SE579,sk,9/20/21,9,Sand Point Golf,Seattle,47.6843,-122.26964,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM23,,,,,,,,,,590,,,,,,,,,,,,
SE580,sk,9/20/21,9,Sand Point Golf,Seattle,47.68431,-122.26984,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM9,,,,,,,,,,591,,,,,,,,,,,,
SE581,sk,9/20/21,9,Sand Point Golf,Seattle,47.68431,-122.26984,100,Partly Cloudy,,"wet, had poured the night before",FAILED,,,,,,,,,,592,,,,,,,,,,,,
SE582,sk,9/20/21,9,Sand Point Golf,Seattle,47.68431,-122.26984,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM25,,,,,,,,,,593,,,,,,,,,,,,
SE583,sk,9/20/21,9,Sand Point Golf,Seattle,47.68432,-122.26982,100,Partly Cloudy,,"wet, had poured the night before",FAILED,,,,,,,,,,594,,,,,,,,,,,,
SE584,sk,9/20/21,9,Sand Point Golf,Seattle,47.68452,-122.26963,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM9,,,,,,,,,,595,,,,,,,,,,,,
SE585,sk,9/20/21,9,Sand Point Golf,Seattle,47.68488,122.26931,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM23,,,,,,,,,,596,,,,,,,,,,,,
SE586,sk,9/20/21,9,Sand Point Golf,Seattle,47.68554,-122.26919,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM23,,,,,,,,,,597,,,,,,,,,,,,
SE587,sk,9/20/21,9,Sand Point Golf,Seattle,47.68576,-122.26916,100,Partly Cloudy,,"wet, had poured the night before",CoyoteM23,,,,,,,,,,598,,,,,,,,,,,,
SE588,sk,9/24/21,9,Carkeek ,Seattle,47.71524,-122.37582,100,Sunny,,,CoyoteM19,,,,,,,,,,599,,,,,,,,,,,,
SE589,sk,9/24/21,9,Carkeek ,Seattle,47.71333,-122.37693,100,Sunny,,fresh,CoyoteM29,,,,,,,,,,600,,,,,,,,,,,,
SE590,sk,9/24/21,9,Carkeek ,Seattle,47.70972,-122.37886,100,Sunny,,,CoyoteM19,,,,,,,,,,601,,,,,,,,,,,,
SE591,sk,9/24/21,9,Carkeek ,Seattle,47.71105,-122.37627,100,Sunny,,"old, mold, wet",CoyoteM10,,,,,,,,,,602,,,,,,,,,,,,
SE592,sk,10/2/21,10,Rising Star,Seattle,47.52916,-122.2893,100,Partly Rainy,,"Wet, could've been 2 samples",CoyoteF23,,,,,,,,,,603,,,,,,,,,,,,
SE593,sk,10/2/21,10,Rising Star,Seattle,47.52962,-122.28991,100,Partly Rainy,,old,CoyoteM21,,,,,,,,,,604,,,,,,,,,,,,
SE594,sk,10/2/21,10,Rising Star,Seattle,47.52962,-122.28991,100,Partly Rainy,,old,CoyoteM21,,,,,,,,,,605,,,,,,,,,,,,
SE595,sk,10/2/21,10,Pritchard Island,Seattle,47.52733,-122.26204,100,Partly Rainy,,,CoyoteM6,,,,,,,,,,606,,,,,,,,,,,,
SE596,sk,10/2/21,10,Pritchard Island,Seattle,47.52736,-122.26198,100,Partly Rainy,,wet,CoyoteM6,,,,,,,,,,607,,,,,,,,,,,,
SE597,sk,10/2/21,10,Pritchard Island,Seattle,47.52795,-122.26204,100,Partly Rainy,,wet,FAILED,,,,,,,,,,608,,,,,,,,,,,,
SE598,sk,10/2/21,10,Seward,Seattle,47.55593,-122.25327,100,Partly Rainy,,"old, wet, mold, could've been two samples",FAILED,,,,,,,,,,609,,,,,,,,,,,,
SE599,sk,10/2/21,10,Seward,Seattle,47.55928,-122.24991,100,Partly Rainy,,"old, wet",FAILED,,,,,,,,,,610,,,,,,,,,,,,
SE600,sk,10/4/21,10,Union Bay,Seattle,,,50,Partly Sunny,,"fresh, but really werid, gray and red; dog shaped, some identifiable fibers, but not too many",,,,,,,,,,,611,,,,,,,,,,,,
SE601,sk,10/7/21,10,Woodland,Seattle,47.66528,-122.35242,80,Sunny,,"old, may have jsut been a dead thing",,,,,,,,,,,_CB02,,,,,,,,,,,,
SE602,sk,10/7/21,10,Woodland,Seattle,47.66878,-122.35527,100,Sunny,,pretty old,,,,,,,,,,,_CB03,,,,,,,,,,,,
SE603,sk,10/8/21,10,Union Bay,Seattle,47.65692,-122.29253,100,Sunny,,fresh,,,,,,,,,,,_CB04,,,,,,,,,,,,
SE604,sk,10/14/21,10,Other,Seattle,47.72084,-122.31139,100,Rainy,,"Picked up from Viriginia's backyard, <48 hr, but rain",,,,,,,,,,,_CB05,,,,,,,,,,,,
SE605,sk,10/14/21,10,Other,Seattle,47.57497,-122.38072,60,Rainy,,"Picked up from Jennifer, had been in a bag for ~5 days unfrozen",,,,,,,,,,,_CB06,,,,,,,,,,,,
SE606,sk,10/21/21,10,North Seattle College,Seattle,47.70233,-122.33259,50,Partly Sunny,,Rained on,,,,,,,,,,,,,,,,,,,,,,,
SE607,sk,10/21/21,10,North Seattle College,Seattle,47.70066,-122.33121,100,Partly Sunny,,fruit,,,,,,,,,,,_GW01,,,,,,,,,,,,
SE608,sk,10/21/21,10,North Seattle College,Seattle,47.70066,-122.33121,100,Partly Sunny,,"fruit, older",,,,,,,,,,,_GW02,,,,,,,,,,,,
SE609,sk,10/21/21,10,North Seattle College,Seattle,47.69916,-122.33066,100,Partly Sunny,,fruit,,,,,,,,,,,_GW03,,,,,,,,,,,,
SE610,sk,10/21/21,10,North Seattle College,Seattle,47.69891,-122.33052,100,Partly Sunny,,rained on,,,,,,,,,,,_JH01,,,,,,,,,,,,
SE611,sk,10/21/21,10,North Seattle College,Seattle,47.69752,-122.33034,100,Partly Sunny,,rained on,,,,,,,,,,,_LRP_01,,,,,,,,,,,,
SE612,sk,11/16/21,11,Gennessee,Seattle,47.56697,-122.27812,100,,,"old, wet",,,,,,,,,,,_LRP02,,,,,,,,,,,,
SE613,sk,11/16/21,11,Seward,Seattle,47.55974,-122.24994,100,,,,,,,,,,,,,,_LRP03,,,,,,,,,,,,
SE614,sk,11/17/21,11,Arboretum,Seattle,47.63856,-122.29378,100,Partly Cloudy,,,,,,,,,,,,,_LRP04,,,,,,,,,,,,
SE615,sk,11/23/21,11,Union Bay,Seattle,47.65425,-122.29512,100,Sunny,,,,,,,,,,,,,_NB01,,,,,,,,,,,,
SE616,sk,1/2/22,1,North Seattle College,Seattle,47.69861,-122.33051,100,Partly Rainy,,,,,,,,,,,,,_PB_07,,,,,,,,,,,,
SE_LRP06,lrp,1/4/22,1,Green Lake,Seattle,47.684617,-122332243,95,Rainy,,"~ 1 week old, put loose in top shelf of -80 closest to door",,,,,,,,,,,_PB_08,,,,,,,,,,,,
SE617,sk,1/6/22,1,Laurelhurst Playfield,Seattle,47.66067,-122.27888,100,Rainy,,"wet, thawed?",,,,,,,,,,,_PB_09,,,,,,,,,,,,
SE618,sk,1/6/22,1,Laurelhurst Playfield,Seattle,47.65927,-122.27939,100,Rainy,,wet,,,,,,,,,,,_PB05,,,,,,,,,,,,
SE619,sk,1/6/22,1,Laurelhurst Playfield,Seattle,47.65879,-122.27935,100,Rainy,,wet,,,,,,,,,,,_SKH01,,,,,,,,,,,,
SE620,sk,1/6/22,1,Arboretum,Seattle,47.63528,-122.29588,100,Rainy,,wet,,,,,,,,,,,,,,,,,,,,,,,
SE621,sk,1/6/22,1,Arboretum,Seattle,47.63528,-122.29588,100,Rainy,,wet,,,,,,,,,,,,,,,,,,,,,,,
SE622,sk,1/6/22,1,Arboretum,Seattle,47.64303,-122.29039,100,Rainy,,"wet, old",,,,,,,,,,,,,,,,,,,,,,,
SE623,sk,1/11/22,1,Jackson Park Trail,Seattle,47.72505,-122.32063,100,Rainy,,wet,,,,,,,,,,,,,,,,,,,,,,,
SE624,sk,1/11/22,1,Jackson Park Trail,Seattle,47.72456,-122.32079,100,Rainy,,wet,,,,,,,,,,,,,,,,,,,,,,,
SE625,sk,1/11/22,1,Jackson Park Trail,Seattle,47.72443,-122.32078,100,Rainy,,wet,,,,,,,,,,,,,,,,,,,,,,,
SE626,sk,1/11/22,1,Washelli Cemetery,Seattle,47.70958,-122.33864,100,Rainy,,"wet, smashed",,,,,,,,,,,,,,,,,,,,,,,
SE627,sk,1/11/22,1,Carkeek ,Seattle,47.70914,-122.37771,100,Rainy,,"wet, smashed",,,,,,,,,,,,,,,,,,,,,,,
SE628,sk,1/11/22,1,Carkeek ,Seattle,47.71076,-122.37445,100,Rainy,,"wet, old",,,,,,,,,,,,,,,,,,,,,,,
SE629,sk,3/3/22,3,Union Bay,Seattle,47.65725,-122.29124,100,Rainy,,"huge, wet",,,,,,,,,,,,,,,,,,,,,,,
SE630,sk,3/3/22,3,Union Bay,Seattle,47.65747,-122.29177,100,Rainy,,"wet, old",,,,,,,,,,,,,,,,,,,,,,,
SE631,sek,3/28/22,3,Union Bay,Seattle,47.65607,-122.29519,100,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
SE632,sek,3/29/22,3,North Seattle College,Seattle,47.69911,-122.33071,100,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
SE633,sek,3/29/22,3,North Seattle College,Seattle,47.70153,-122.33292,100,Cloudy,,grass,,,,,,,,,,,,,,,,,,,,,,,
SE634,sek,3/29/22,3,Jackson Park,Seattle,47.72502,-122.31989,100,Cloudy,,old,,,,,,,,,,,,,,,,,,,,,,,
SE635,sek,3/29/22,3,Jackson Park,Seattle,47.72378,-122.32077,100,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
SE637,sek,4/11/22,4,Discovery,Seattle,47.65913,-122.41065,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE638,sek,4/13/22,4,Foster Links,Tukwila,47.4793,-122.25829,100,Partly Rainy,C,Very old,,,,,,,,,,,,,,,,,,,,,,,
SE639,sek,4/13/22,4,Kubota Gardens,Seattle,47.51348,-122.26953,100,Rainy,A,,,,,,,,,,,,,,,,,,,,,,,,
SE640,sek,4/13/22,4,Kubota Gardens,Seattle,47.51449,-122.26713,100,Rainy,C,,,,,,,,,,,,,,,,,,,,,,,,
SE641,sek,4/13/22,4,Kubota Gardens,Seattle,47.51418,-122.26658,100,Rainy,C,,,,,,,,,,,,,,,,,,,,,,,,
SE642,sek,4/13/22,4,Kubota Gardens,Seattle,47.51352,-122.26514,100,Rainy,C,,,,,,,,,,,,,,,,,,,,,,,,
SE643,sek,4/13/22,4,Pritchard Island,Seattle,47.52917,-122.26253,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE636,sek,4/11/22,4,Arboretum,Seattle,47.6386,-122.29378,100,Cloudy,A,very fresh from morning,,,,,,,,,,,,,,,,,,,,,,,
SE21,sek,11/23/29,11,Union Bay,Seattle,47.65742,-122.28961,100,,,rain,CoyoteF1,,,,,,,,,,,,,,,,,,,,,,
SE447,sk,,,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE521,sk,,9,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE571,sk,,,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE644,sk,4/14/22,4,Pritchard Island,Seattle,47.52786,-122.26203,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE645,sk,4/21/22,4,Running Water Reserve,Shoreline,47.76347,-122.37224,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE646A,sk,4/21/22,4,Running Water Reserve,Shoreline,47.76345,-122.37209,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE646B,sk,4/21/22,4,Running Water Reserve,Shoreline,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,
SE647,sk,4/21/22,4,Running Water Reserve,Shoreline,47.75982,-122.36884,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
SE648,sk,4/24/22,4,Discovery,Seattle,47.66447,-122.41816,100,Sunny,A,,,,,,,,,,,,,,,,,,,,,,,,
STL001,YH,1/27/22,1,Cottonwood Grove,Kent,47.38821,-122.27284,100,,B,formerly YH-005-coy,,,,,,,,,,,,,,,,,,,,,,,
STL002,YH,1/11/22,1,Luther Burbank,Mercer Island,47.59217,-122.22727,100,,,formerly YH-002-coy,,,,,,,,,,,,,,,,,,,,,,,
STL003,YH,1/11/22,1,Luther Burbank,Mercer Island,47.59212,-122.2272,100,,,formerly YH-001-COY,,,,,,,,,,,,,,,,,,,,,,,
STL004,YH,1/11/22,1,Luther Burbank,Mercer Island,47.59143,-122.2284,100,,,formerly YH-003-coy,,,,,,,,,,,,,,,,,,,,,,,
STL005,YH,2/11/22,2,Juanita Bay,Kirkland,47.69682,-122.21199,70,,,"really old and weird looking, could be dog ",,,,,,,,,,,,,,,,,,,,,,,
STL006,YH,2/11/22,2,Juanita Bay,Kirkland,47.69644,-122.2127,100,,,,,,,,,,,,,,,,,,,,,,,,,,
STL007,YH,3/4/22,3,Magnuson,Seattle,47.67517,-122.25321,100,,,,,,,,,,,,,,,,,,,,,,,,,,
STL009,YH,3/15/22,3,Union Bay,Seattle,47.65459,-122.29203,100,,,,,,,,,,,,,,,,,,,,,,,,,,
STL010,YH,3/29/22,3,Wetherill Nature Preserve,Hunts Point,47.64054,-122.22331,100,,C,smushed,,,,,,,,,,,,,,,,,,,,,,,
STL008,YH,4/4/22,4,Luther Burbank,Mercer Island,47.59194,-122.22841,100,,B,,lu,,,,,,,,,,,,,,,,,,,,,,
STL012,YH,4/6/22,4,Medina Park,Medina,47.61921,-122.22987,60,,,doglike,,,,,,,,,,,,,,,,,,,,,,,
STL011,YH,4/6/22,4,Medina Park,Medina,47.62008,-122.23119,60,,,rained on,,,,,,,,,,,,,,,,,,,,,,,
STL013,YH,4/21/22,4,Kayu Kayu Ac Park,Shoreline,47.77436,-122.39263,60,,A,could be dog,,,,,,,,,,,,,,,,,,,,,,,
STL014,YH,4/21/22,4,Kayu Kayu Ac Park,Shoreline,47.78415,-122.3889,100,,C,very old,,,,,,,,,,,,,,,,,,,,,,,
SE649,SK,4/29/22,4,Other,Seattle,47.69093,-122.28345,100,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE650,SK,5/17/22,5,North Seattle College,Seattle,47.60065,-122.3312,100,,A,,*CoyoteM28,,,,,,,,,,,,,,,,,,,,,,
SE651,SK,5/27/22,5,Washelli Cemetery,Seattle,47.704,-122.30968,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE652,SK,5/27/22,5,Washelli Cemetery,Seattle,47.70969,-122.33721,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE653,SK,5/27/22,5,Washelli Cemetery,Seattle,47.7092,-122.33772,100,Sunny,B,,CoyoteF3,,,,,,,,,,,,,,,,,,,,,,
SE654,SK,5/27/22,5,Washelli Cemetery,Seattle,47.70925,-122.33766,100,Sunny,C,,CoyoteF3,,,,,,,,,,,,,,,,,,,,,,
SE655,SK,5/27/22,5,Washelli Cemetery,Seattle,47.70912,-122.33738,100,Sunny,C,,CoyoteF3,,,,,,,,,,,,,,,,,,,,,,
SE656,SK,5/27/22,5,Washelli Cemetery,Seattle,47.7099,-122.33739,100,Sunny,C,,CoyoteF3,,,,,,,,,,,,,,,,,,,,,,
SE657A,SK,6/2/22,6,Genessee,Seattle,,,100,Sunny,A,,CoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SE657B,SK,6/2/22,6,?,Seattle,,,,,,,CoyoteM5,,,,,,,,,,,,,,,,,,,,,,
STL015,YH,6/8/22,6,Killarney Glen Park,Bellevue,47.59511,-122.20638,70,,C,"super old, mostly plastic",,,,,,,,,,,,,,,,,,,,,,,
STL016,YH,6/10/22,6,Taylor Fields,Kirkland,47.66351,-122.18074,100,,C,,,,,,,,,,,,,,,,,,,,,,,,
STL017,YH,6/10/22,6,Taylor Fields,Kirkland,47.66411,-122.18365,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
STL018,YH,6/13/22,6,Glendale Golf Course,Bellevue,47.60689,-122.15884,100,Cloudy,C,power line,,,,,,,,,,,,,,,,,,,,,,,
STL019,YH,6/13/22,6,Overlake Golf,Medina,47.2156,-122.23115,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL020,YH,6/13/22,6,Overlake Golf,Medina,47.63123,-122.23088,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL021,YH,6/14/22,6,Crestwood,Kirkland,47.69336,-122.19497,100,Cloudy,B,,,,,,,,,,,,,,,,,,,,,,,,
STL022,YH,6/14/22,6,Crestwood,Kirkland,47.69354,-122.19738,100,Cloudy,B,,,,,,,,,,,,,,,,,,,,,,,,
STL023,YH,6/14/22,6,Crestwood,Kirkland,47.69354,-122.19738,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL024,YH,6/14/22,6,Crestwood,Kirkland,47.69354,-122.19738,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL025,YH,6/14/22,6,Cross Kirkland Corridor,Kirkland,47.69968,-122.18816,100,Cloudy,C,"super old and smushed, has deer hair.",in open lot by eastside tennis club,,,,,,,,,,,,,,,,,,,,,,
STL026,YH,6/14/22,6,Crestwood,Kirkland,47.69314,-122.19729,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL027,YH,6/14/22,6,Crestwood,Kirkland,47.69305,-122.19714,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL028,YH,6/14/22,6,Crestwood,Kirkland,47.69275,-122.19718,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL029,YH,6/14/22,6,Bridle Trails State Park,Kirkland,47.65836,-122.18069,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL030,YH,6/21/22,6,Crestwood,Kirkland,47.693,-122.19708,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL031,YH,6/21/22,6,Crestwood,Kirkland,47.69104,-122.19475,100,Cloudy,B,smushed,,,,,,,,,,,,,,,,,,,,,,,
STL032,YH,6/21/22,6,Crestwood,Kirkland,47.693,-122.19708,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL033,YH,6/22/22,6,Rising Star,Seattle,47.52936,-122.28934,100,Sunny,C,old af,,,,,,,,,,,,,,,,,,,,,,,
STL034,YH,6/22/22,6,Kubota Gardens,Seattle,47.51362,-122.26948,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
seb01,sk,7/9/21,7,Prichard Park,Bainbridge,47.61597,-122.50492,50,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb02,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59687,-122.51881,60,Sunny,,all cherry ,,,,,,,,,,,,,,,,,,,,,,,
seb03,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59683,-122.51877,100,Sunny,,older,,,,,,,,,,,,,,,,,,,,,,,
seb04,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59668,-122.5187,100,Sunny,,could be two,,,,,,,,,,,,,,,,,,,,,,,
seb05,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59668,-122.5187,0,Sunny,,"05 06 could be the same, clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb06,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59668,-122.5187,0,Sunny,,"05 06 could be the same, clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb07,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59684,-122.51873,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb08,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59668,-122.51857,100,Sunny,,"older, could be same as 9",,,,,,,,,,,,,,,,,,,,,,,
seb09,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59668,-122.51857,100,Sunny,,"older, could be same as 8",,,,,,,,,,,,,,,,,,,,,,,
seb10,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59668,-122.51857,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb11,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59655,-122.51868,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb12,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59675,-122.51867,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb13,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59675,-122.51867,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb14,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59675,-122.51867,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb15,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59673,-122.51881,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb16,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59684,-122.51932,100,Sunny,,approximate location,,,,,,,,,,,,,,,,,,,,,,,
seb17,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.5972,-122.51971,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb18,sk,7/9/21,7,Blakely Harbor,Bainbridge,47.59726,-122.51782,100,Sunny,,dry,,,,,,,,,,,,,,,,,,,,,,,
seb19,sk,7/9/21,7,Fort Ward,Bainbridge,47.58969,-122.5323,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb20,sk,7/9/21,7,Fort Ward,Bainbridge,47.58923,-122.53198,0,Sunny,,"clam, RO",,,,,,,,,,,,,,,,,,,,,,,
seb21,sk,7/9/21,7,Fort Ward,Bainbridge,47.58902,-122.53196,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb22,sk,7/9/21,7,Fort Ward,Bainbridge,47.58902,-122.53196,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb23,sk,7/9/21,7,Fort Ward,Bainbridge,47.58902,-122.53196,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb24,sk,7/9/21,7,Fort Ward,Bainbridge,47.58913,-122.53189,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb25,sk,7/9/21,7,Fort Ward,Bainbridge,47.58913,-122.53189,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb26,sk,7/9/21,7,Fort Ward,Bainbridge,47.58926,-122.53183,100,Sunny,,"bird, dry",,,,,,,,,,,,,,,,,,,,,,,
seb27,sk,7/9/21,7,Fort Ward,Bainbridge,47.59013,-122.53135,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb28,sk,7/9/21,7,Fort Ward,Bainbridge,47.58474,-122.52583,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb29,sk,7/9/21,7,West Grand Forest,Bainbridge,47.65541,-122.55051,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb30,sk,7/9/21,7,West Grand Forest,Bainbridge,47.65534,-122.55074,100,Sunny,,approximte location,,,,,,,,,,,,,,,,,,,,,,,
seb31,sk,7/9/21,7,West Grand Forest,Bainbridge,47.65657,-122.55822,100,Sunny,,"moldy, bad sample",,,,,,,,,,,,,,,,,,,,,,,
seb32,sk,7/9/21,7,West Grand Forest,Bainbridge,47.65415,-122.55789,100,Sunny,,pretty old,,,,,,,,,,,,,,,,,,,,,,,
seb33,sk,7/9/21,7,West Grand Forest,Bainbridge,47.65411,-122.55328,100,Sunny,,dry,,,,,,,,,,,,,,,,,,,,,,,
seb34,sk,7/9/21,7,West Grand Forest,Bainbridge,47.65442,-122.55311,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb35,sk,7/9/21,7,East Grand Forest,Bainbridge,47.65462,-122.5446,100,Sunny,,cherry,,,,,,,,,,,,,,,,,,,,,,,
seb36,sk,7/9/21,7,Manzanita,Bainbridge,47.6853,-122.54985,100,Sunny,,took less moldy pieces,,,,,,,,,,,,,,,,,,,,,,,
seb37,sk,7/9/21,7,Manzanita,Bainbridge,47.68534,-122.54961,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb38,sk,7/9/21,7,Manzanita,Bainbridge,47.68531,-122.54964,100,Sunny,,dry,,,,,,,,,,,,,,,,,,,,,,,
seb39,sk,7/9/21,7,West Port Madison,Bainbridge,47.70542,-122.53797,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb40,sk,7/9/21,7,West Port Madison,Bainbridge,47.70538,-122.53841,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb41,sk,7/9/21,7,West Port Madison,Bainbridge,47.70546,-122.53835,100,Sunny,,might want to toss (mold),,,,,,,,,,,,,,,,,,,,,,,
seb42,sk,7/9/21,7,West Port Madison,Bainbridge,47.70548,-122.53757,100,Sunny,,older 1 piece might be ok and could be from a separate pile than what it was collected with,,,,,,,,,,,,,,,,,,,,,,,
seb43,sk,7/9/21,7,West Port Madison,Bainbridge,47.70641,-122.53735,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb44,sk,7/9/21,7,West Port Madison,Bainbridge,47.70656,-122.53733,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
seb45,sk,7/9/21,7,Tom Olson,Bainbridge,47.67011,-122.5196,100,Sunny,,dry,,,,,,,,,,,,,,,,,,,,,,,
seb46,sk,7/9/21,7,Tom Olson,Bainbridge,47.67046,-122.52094,100,Sunny,,older,,,,,,,,,,,,,,,,,,,,,,,
seb47,sk,7/9/21,7,Tom Olson,Bainbridge,47.67032,-122.52051,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
SEV01,sk,6/29/21,6,Shingle Mill,Vashon,47.47711,-122.47681,80,Sunny,,owl pellet?,,,,,,,,,,,,,,,,,,,,,,,
SEV02,sk,6/29/21,6,Shingle Mill,Vashon,47.47676,-122.47717,100,Sunny,,dry,,,,,,,,,,,,,,,,,,,,,,,
SEV03,sk,6/29/21,6,Shingle Mill,Vashon,47.47643,-122.47736,100,Sunny,,"older, bones",,,,,,,,,,,,,,,,,,,,,,,
SEV05,sk,6/29/21,6,Shingle Mill,Vashon,47.47628,-122.47778,100,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
SEV06,sk,6/29/21,6,Shingle Mill,Vashon,47.47232,-122.4778,60,Sunny,,owl? very small and degraded,,,,,,,,,,,,,,,,,,,,,,,
SEV07,sk,6/29/21,6,Ober Park,Vashon,47.45454,-122.44882,60,Sunny,,"small, old, dry, owl? very small, bones",,,,,,,,,,,,,,,,,,,,,,,
SEV08,sk,6/29/21,6,Ober Park,Vashon,47.45333,-122.44971,100,Sunny,,"older, small molds, covered in slgu slime",,,,,,,,,,,,,,,,,,,,,,,
SEV09,sk,6/29/21,6,Ober Park,Vashon,47.45308,-122.44838,100,Sunny,,"all over trail, dry, crumbles",,,,,,,,,,,,,,,,,,,,,,,
SEV10,sk,6/29/21,6,,Vashon,,,,,,small and crubmle,,,,,,,,,,,,,,,,,,,,,,,
SEV12,sk,6/29/21,6,Maury Island Natural Area,Vashon,47.36652,-122.44997,100,Sunny,,"dry, small and crubmle, very hairy",,,,,,,,,,,,,,,,,,,,,,,
SEV13,sk,6/29/21,6,Maury Island Marine Park,Vashon,47.38194,-122.41112,100,Sunny,,"really old, very dry",,,,,,,,,,,,,,,,,,,,,,,
